dteday,hr,weathersit,temp,atemp,hum,windspeed,casual,cnt
2011-01-25,20,1,0.24,0.2273,0.65,0.1939999999999999,16,0.12102564102564102
2011-01-25,22,1,0.22,0.2273,0.64,0.1642,4,0.05333333333333334
2011-01-25,23,2,0.22,0.2273,0.64,0.1642,3,0.04
2011-01-26,0,2,0.22,0.2273,0.69,0.1343,3,0.01641025641025641
2011-01-26,1,2,0.24,0.2424,0.65,0.1343,0,0.0041025641025641026
2011-01-26,5,3,0.2,0.1818,0.86,0.2836,0,0.0
2011-01-26,6,3,0.2,0.1818,0.86,0.2836,0,0.0071794871794871795
2011-01-26,7,3,0.22,0.2121,0.87,0.2985,1,0.029743589743589743
2011-01-26,10,3,0.22,0.2121,0.93,0.2836,2,0.027692307692307693
2011-01-26,11,3,0.22,0.1969999999999999,0.93,0.3284,6,0.041025641025641026
2011-01-26,12,3,0.22,0.1969999999999999,0.93,0.3284,7,0.048205128205128206
2011-01-26,14,3,0.22,0.1969999999999999,0.93,0.3582,0,0.035897435897435895
2011-01-26,15,3,0.22,0.1818,0.93,0.4627,1,0.043076923076923075
2011-01-26,16,4,0.22,0.1969999999999999,0.93,0.3284,1,0.035897435897435895
2011-01-27,16,1,0.22,0.2273,0.55,0.1939999999999999,1,0.02358974358974359
2011-01-27,17,1,0.22,0.2424,0.55,0.1045,2,0.08512820512820513
2011-01-27,18,1,0.2,0.2273,0.69,0.0896,3,0.10564102564102563
2011-01-27,22,1,0.18,0.2121,0.74,0.0896,0,0.02666666666666667
2011-01-28,0,2,0.2,0.2121,0.75,0.1343,0,0.008205128205128205
2011-01-28,1,2,0.2,0.2121,0.75,0.1343,1,0.0020512820512820513
2011-01-28,2,2,0.2,0.2121,0.75,0.1642,0,0.0010256410256410256
2011-01-28,3,2,0.2,0.2273,0.75,0.1045,1,0.0
2011-01-28,5,2,0.18,0.2121,0.8,0.1045,0,0.003076923076923077
2011-01-28,6,2,0.18,0.1969999999999999,0.8,0.1343,0,0.015384615384615385
2011-01-28,8,2,0.16,0.1969999999999999,0.86,0.0896,2,0.16
2011-01-28,9,3,0.18,0.2121,0.86,0.0896,6,0.10256410256410256
2011-01-28,10,3,0.18,0.2121,0.86,0.1045,0,0.04923076923076923
2011-01-28,13,3,0.18,0.2121,0.93,0.1045,0,0.03076923076923077
2011-01-28,15,2,0.2,0.2576,0.86,0.0,1,0.041025641025641026
2011-01-28,16,1,0.22,0.2727,0.8,0.0,10,0.08102564102564103
2011-01-28,18,1,0.24,0.2273,0.75,0.1939999999999999,2,0.11076923076923077
2011-01-28,20,2,0.24,0.2273,0.7,0.1939999999999999,1,0.06256410256410257
2011-01-28,21,2,0.22,0.2273,0.75,0.1343,1,0.05846153846153846
2011-01-28,22,1,0.24,0.2121,0.65,0.3582,0,0.02564102564102564
2011-01-29,0,1,0.22,0.1969999999999999,0.64,0.3582,2,0.027692307692307693
2011-01-29,1,1,0.22,0.2273,0.64,0.1939999999999999,0,0.019487179487179488
2011-01-29,2,1,0.22,0.2273,0.64,0.1642,0,0.014358974358974359
2011-01-29,4,1,0.16,0.1818,0.69,0.1045,1,0.0020512820512820513
2011-01-29,8,1,0.18,0.1969999999999999,0.55,0.1642,3,0.033846153846153845
2011-01-29,9,1,0.18,0.2121,0.59,0.0896,0,0.033846153846153845
2011-01-29,10,2,0.18,0.2121,0.64,0.1045,4,0.055384615384615386
2011-01-29,11,2,0.18,0.1969999999999999,0.64,0.1343,4,0.06461538461538462
2011-01-29,12,2,0.2,0.1969999999999999,0.59,0.1939999999999999,12,0.07897435897435898
2011-01-29,13,2,0.22,0.2273,0.55,0.1642,9,0.06564102564102564
2011-01-29,14,2,0.22,0.2273,0.6,0.1343,10,0.10051282051282051
2011-01-29,15,1,0.22,0.2121,0.69,0.2537,22,0.12205128205128205
2011-01-29,17,1,0.24,0.2879,0.6,0.0,9,0.09230769230769231
2011-01-29,19,2,0.22,0.2121,0.69,0.2537,6,0.05846153846153846
2011-01-29,22,1,0.16,0.1969999999999999,0.8,0.0896,4,0.031794871794871796
2011-01-30,0,1,0.16,0.1818,0.8,0.1045,0,0.03282051282051282
2011-01-30,2,1,0.16,0.2273,0.8,0.0,1,0.010256410256410256
2011-01-30,3,1,0.14,0.2121,0.93,0.0,1,0.0071794871794871795
2011-01-30,4,1,0.14,0.2121,0.93,0.0,0,0.0
2011-01-30,5,1,0.14,0.2121,0.86,0.0,0,0.0020512820512820513
2011-01-30,8,2,0.14,0.2121,0.86,0.0,1,0.011282051282051283
2011-01-30,9,2,0.16,0.2273,0.8,0.0,4,0.03794871794871795
2011-01-30,10,2,0.18,0.2424,0.8,0.0,7,0.06461538461538462
2011-01-30,12,1,0.3,0.3182,0.52,0.1045,10,0.09846153846153846
2011-01-30,14,1,0.28,0.303,0.61,0.0896,18,0.12410256410256411
2011-01-30,15,1,0.3,0.3333,0.56,0.0,14,0.11076923076923077
2011-01-30,16,1,0.3,0.3333,0.56,0.0,19,0.12512820512820513
2011-01-30,18,1,0.26,0.2576,0.65,0.1642,8,0.06564102564102564
2011-01-30,19,1,0.26,0.2576,0.65,0.1939999999999999,9,0.055384615384615386
2011-01-30,20,2,0.26,0.2727,0.65,0.1045,3,0.03282051282051282
2011-01-30,21,2,0.24,0.2424,0.7,0.1642,3,0.027692307692307693
2011-01-30,22,2,0.24,0.2273,0.7,0.1939999999999999,2,0.020512820512820513
2011-01-30,23,2,0.24,0.2121,0.65,0.2836,5,0.020512820512820513
2011-01-31,1,1,0.22,0.2121,0.64,0.2537,2,0.006153846153846154
2011-01-31,2,1,0.22,0.2273,0.64,0.1939999999999999,0,0.0
2011-01-31,3,1,0.22,0.2273,0.64,0.1939999999999999,0,0.0010256410256410256
2011-01-31,5,1,0.18,0.1667,0.64,0.2836,0,0.0071794871794871795
2011-01-31,6,1,0.16,0.1364,0.69,0.3284,0,0.036923076923076927
2011-01-31,7,2,0.16,0.1364,0.64,0.2836,1,0.07282051282051281
2011-01-31,10,2,0.16,0.1515,0.59,0.1939999999999999,1,0.06974358974358974
2011-01-31,13,2,0.16,0.2273,0.59,0.0,2,0.05435897435897436
2011-01-31,14,2,0.18,0.1969999999999999,0.55,0.1343,1,0.08717948717948718
2011-01-31,15,2,0.16,0.1818,0.59,0.1343,3,0.0441025641025641
2011-01-31,16,2,0.16,0.1818,0.56,0.1939999999999999,3,0.08717948717948718
2011-01-31,17,2,0.16,0.1515,0.59,0.1939999999999999,6,0.1641025641025641
2011-01-31,21,3,0.16,0.1969999999999999,0.59,0.0896,3,0.05641025641025641
2011-01-31,22,2,0.16,0.1818,0.59,0.1045,0,0.033846153846153845
2011-01-31,23,2,0.16,0.1969999999999999,0.64,0.0896,2,0.01641025641025641
2011-02-01,1,2,0.16,0.1818,0.69,0.1045,0,0.0020512820512820513
2011-02-01,2,2,0.16,0.2273,0.69,0.0,0,0.0010256410256410256
2011-02-01,3,2,0.16,0.2273,0.69,0.0,0,0.0010256410256410256
2011-02-01,5,3,0.14,0.2121,0.93,0.0,0,0.0020512820512820513
2011-02-01,6,3,0.14,0.2121,0.93,0.0,0,0.021538461538461538
2011-02-01,8,3,0.16,0.2273,0.93,0.0,3,0.13743589743589743
2011-02-01,10,2,0.16,0.2273,0.93,0.0,0,0.04717948717948718
2011-02-01,11,2,0.18,0.2424,0.86,0.0,2,0.05128205128205128
2011-02-01,12,2,0.2,0.2576,0.86,0.0,2,0.055384615384615386
2011-02-01,14,2,0.22,0.2576,0.8,0.0896,5,0.05435897435897436
2011-02-01,16,2,0.24,0.2424,0.75,0.1343,3,0.06461538461538462
2011-02-01,19,2,0.24,0.2424,0.81,0.1343,3,0.10974358974358975
2011-02-01,20,2,0.22,0.2273,0.87,0.1343,5,0.07487179487179488
2011-02-01,22,2,0.22,0.2576,0.87,0.0896,2,0.035897435897435895
2011-02-01,23,3,0.2,0.1969999999999999,0.93,0.1939999999999999,1,0.015384615384615385
2011-02-02,0,3,0.22,0.2424,0.93,0.1045,0,0.0010256410256410256
2011-02-02,1,3,0.22,0.2273,0.93,0.1939999999999999,0,0.0020512820512820513
2011-02-02,2,3,0.22,0.2273,0.93,0.1343,4,0.003076923076923077
2011-02-02,5,3,0.22,0.2424,0.93,0.1045,0,0.0020512820512820513
2011-02-02,6,3,0.22,0.2424,0.93,0.1045,1,0.017435897435897435
2011-02-02,8,3,0.22,0.2121,0.93,0.2239,1,0.15794871794871795
2011-02-02,10,2,0.22,0.2727,1.0,0.0,2,0.06153846153846154
2011-02-02,11,2,0.24,0.2273,0.93,0.1939999999999999,5,0.052307692307692305
2011-02-02,12,2,0.24,0.2273,0.93,0.2239,3,0.06461538461538462
2011-02-02,14,1,0.38,0.3939,0.82,0.3881,2,0.06358974358974359
2011-02-02,15,1,0.38,0.3939,0.76,0.3284,10,0.07692307692307693
2011-02-02,16,1,0.36,0.3333,0.71,0.2985,8,0.10461538461538461
2011-02-02,17,1,0.36,0.3182,0.53,0.5224,7,0.19384615384615383
2011-02-02,19,1,0.28,0.2424,0.45,0.4925,3,0.09230769230769231
2011-02-02,20,1,0.24,0.1969999999999999,0.48,0.5522,4,0.0758974358974359
2011-02-02,23,1,0.2,0.1667,0.44,0.4478,3,0.031794871794871796
2011-02-03,2,1,0.18,0.1667,0.43,0.2537,0,0.0010256410256410256
2011-02-03,5,1,0.16,0.1364,0.5,0.2985,0,0.0010256410256410256
2011-02-03,8,1,0.14,0.1212,0.5,0.3582,4,0.19179487179487179
2011-02-03,9,1,0.16,0.1364,0.47,0.2985,6,0.13538461538461538
2011-02-03,11,1,0.18,0.1364,0.43,0.4478,9,0.06461538461538462
2011-02-03,12,1,0.2,0.1818,0.4,0.3582,2,0.06974358974358974
2011-02-03,14,1,0.22,0.1969999999999999,0.37,0.3881,4,0.04717948717948718
2011-02-03,18,1,0.2,0.2121,0.4,0.1642,2,0.14974358974358976
2011-02-03,20,1,0.2,0.2273,0.47,0.0896,1,0.11076923076923077
2011-02-03,21,1,0.18,0.2121,0.55,0.1045,1,0.05435897435897436
2011-02-03,23,1,0.2,0.2273,0.47,0.1045,4,0.03794871794871795
2011-02-04,1,2,0.16,0.2273,0.59,0.0,0,0.006153846153846154
2011-02-04,2,2,0.14,0.1667,0.63,0.1045,0,0.0
2011-02-04,8,1,0.14,0.1515,0.74,0.1343,3,0.2246153846153846
2011-02-04,9,2,0.16,0.1818,0.8,0.1343,3,0.12923076923076923
2011-02-04,10,2,0.2,0.2121,0.51,0.1343,5,0.05128205128205128
2011-02-04,11,1,0.22,0.2273,0.51,0.1642,3,0.06461538461538462
2011-02-04,12,2,0.24,0.2424,0.48,0.1642,8,0.08717948717948718
2011-02-04,13,2,0.26,0.2576,0.5,0.2239,9,0.08307692307692308
2011-02-04,14,2,0.28,0.2727,0.45,0.1642,15,0.09230769230769231
2011-02-04,16,2,0.3,0.2879,0.42,0.2239,8,0.10051282051282051
2011-02-04,17,2,0.26,0.2727,0.56,0.1343,10,0.20923076923076922
2011-02-04,18,2,0.24,0.2576,0.6,0.1045,3,0.15794871794871795
2011-02-04,19,2,0.24,0.2424,0.65,0.1343,1,0.10461538461538461
2011-02-04,20,2,0.24,0.2424,0.65,0.1642,2,0.07179487179487179
2011-02-04,21,2,0.24,0.2424,0.7,0.1642,2,0.043076923076923075
2011-02-04,22,2,0.24,0.2424,0.65,0.1642,1,0.046153846153846156
2011-02-04,23,2,0.24,0.2424,0.7,0.1343,1,0.03076923076923077
2011-02-05,0,2,0.24,0.2424,0.7,0.1642,3,0.038974358974358976
2011-02-05,1,2,0.24,0.2424,0.65,0.1642,1,0.017435897435897435
2011-02-05,2,2,0.24,0.2424,0.75,0.1642,5,0.01641025641025641
2011-02-05,3,2,0.24,0.2424,0.75,0.1642,1,0.010256410256410256
2011-02-05,4,3,0.22,0.2273,0.93,0.1343,0,0.0071794871794871795
2011-02-05,5,3,0.2,0.2273,1.0,0.0896,0,0.008205128205128205
2011-02-05,6,3,0.2,0.2576,1.0,0.0,0,0.003076923076923077
2011-02-05,7,3,0.22,0.2576,0.93,0.0896,0,0.003076923076923077
2011-02-05,8,3,0.2,0.2273,1.0,0.0896,0,0.009230769230769232
2011-02-05,9,3,0.2,0.2273,1.0,0.0896,3,0.019487179487179488
2011-02-05,10,3,0.2,0.2121,1.0,0.1343,3,0.033846153846153845
2011-02-05,11,3,0.22,0.2273,1.0,0.1343,1,0.04717948717948718
2011-02-05,12,3,0.22,0.2273,1.0,0.1642,10,0.052307692307692305
2011-02-05,17,2,0.24,0.2121,1.0,0.2836,14,0.07897435897435898
2011-02-05,20,1,0.3,0.2879,0.87,0.2537,5,0.06974358974358974
2011-02-05,21,1,0.26,0.2576,1.0,0.1939999999999999,3,0.05641025641025641
2011-02-05,23,1,0.26,0.2576,0.93,0.2239,7,0.059487179487179485
2011-02-06,1,1,0.26,0.2273,0.65,0.4179,4,0.0441025641025641
2011-02-06,2,1,0.26,0.2273,0.6,0.3284,0,0.019487179487179488
2011-02-06,3,1,0.26,0.2879,0.6,0.0896,3,0.012307692307692308
2011-02-06,4,1,0.26,0.2273,0.6,0.3582,0,0.0010256410256410256
2011-02-06,5,1,0.26,0.2576,0.6,0.2239,0,0.0
2011-02-06,8,1,0.24,0.2576,0.65,0.1045,2,0.022564102564102566
2011-02-06,9,1,0.28,0.2879,0.56,0.1045,7,0.04512820512820513
2011-02-06,10,1,0.3,0.2879,0.52,0.2537,15,0.09025641025641026
2011-02-06,11,1,0.32,0.303,0.49,0.2537,28,0.11897435897435897
2011-02-06,13,1,0.34,0.3636,0.46,0.0,47,0.18564102564102564
2011-02-06,16,1,0.34,0.3485,0.49,0.1045,42,0.16
2011-02-06,17,1,0.34,0.3636,0.46,0.0,24,0.12307692307692308
2011-02-06,18,1,0.3,0.303,0.56,0.1642,13,0.07897435897435898
2011-02-06,19,1,0.28,0.2879,0.61,0.1343,1,0.020512820512820513
2011-02-06,22,1,0.26,0.303,0.6,0.0,5,0.06256410256410257
2011-02-07,1,1,0.22,0.2727,0.75,0.0,1,0.0041025641025641026
2011-02-07,3,1,0.2,0.2576,0.86,0.0,0,0.0
2011-02-07,5,1,0.2,0.2576,0.86,0.0,1,0.009230769230769232
2011-02-07,6,1,0.18,0.2424,0.93,0.0,1,0.029743589743589743
2011-02-07,8,2,0.16,0.2273,1.0,0.0,7,0.23487179487179488
2011-02-07,9,1,0.22,0.2727,0.8,0.0,3,0.12
2011-02-07,11,1,0.3,0.3182,0.65,0.0896,11,0.04717948717948718
2011-02-07,15,2,0.38,0.3939,0.54,0.0896,4,0.050256410256410255
2011-02-07,16,2,0.36,0.3485,0.57,0.1343,16,0.1158974358974359
2011-02-07,17,2,0.32,0.3182,0.7,0.1642,9,0.2205128205128205
2011-02-07,18,2,0.34,0.3333,0.66,0.1343,5,0.17846153846153845
2011-02-07,19,2,0.32,0.3485,0.7,0.0,5,0.13025641025641024
2011-02-07,22,1,0.28,0.303,0.81,0.0896,3,0.036923076923076927
2011-02-07,23,2,0.3,0.3333,0.81,0.0,6,0.024615384615384615
2011-02-08,0,2,0.28,0.3182,0.87,0.0,4,0.009230769230769232
2011-02-08,1,2,0.28,0.3182,0.87,0.0,0,0.003076923076923077
2011-02-08,2,2,0.26,0.2727,0.93,0.1045,1,0.0010256410256410256
2011-02-08,4,1,0.26,0.2576,0.93,0.1642,0,0.0020512820512820513
2011-02-08,5,1,0.26,0.2273,0.81,0.3284,0,0.0010256410256410256
2011-02-08,6,1,0.26,0.2273,0.7,0.3284,0,0.038974358974358976
2011-02-08,7,1,0.24,0.1969999999999999,0.65,0.4179,3,0.10153846153846154
2011-02-08,8,1,0.24,0.1969999999999999,0.56,0.4925,7,0.24820512820512822
2011-02-08,11,1,0.22,0.1818,0.47,0.4627,1,0.050256410256410255
2011-02-08,12,1,0.24,0.1969999999999999,0.38,0.4925,2,0.06564102564102564
2011-02-08,14,1,0.22,0.1969999999999999,0.37,0.4179,3,0.06461538461538462
2011-02-08,16,1,0.22,0.1818,0.35,0.5224,4,0.0841025641025641
2011-02-08,17,1,0.22,0.1818,0.32,0.5821,4,0.1794871794871795
2011-02-08,20,1,0.16,0.1364,0.4,0.3284,3,0.05641025641025641
2011-02-08,21,1,0.14,0.1061,0.33,0.4627,8,0.05435897435897436
2011-02-08,23,1,0.12,0.1061,0.33,0.3284,3,0.011282051282051283
2011-02-09,0,1,0.1,0.0758,0.36,0.3582,0,0.01641025641025641
2011-02-09,2,1,0.08,0.0758,0.38,0.2836,1,0.0020512820512820513
2011-02-09,3,1,0.06,0.0758,0.45,0.1343,0,0.0010256410256410256
2011-02-09,5,1,0.06,0.1061,0.45,0.1045,0,0.006153846153846154
2011-02-09,6,1,0.06,0.1515,0.45,0.0,0,0.043076923076923075
2011-02-09,9,1,0.12,0.1364,0.39,0.1642,4,0.12512820512820513
2011-02-09,10,1,0.14,0.1818,0.36,0.0,8,0.059487179487179485
2011-02-09,11,2,0.14,0.1515,0.43,0.1642,1,0.041025641025641026
2011-02-09,12,2,0.18,0.1818,0.4,0.2239,4,0.06153846153846154
2011-02-09,13,1,0.18,0.1667,0.4,0.2537,2,0.06974358974358974
2011-02-09,14,1,0.2,0.1818,0.34,0.2985,2,0.05846153846153846
2011-02-09,15,2,0.2,0.1818,0.34,0.2836,3,0.06461538461538462
2011-02-09,16,2,0.2,0.1969999999999999,0.37,0.2537,7,0.08
2011-02-09,17,2,0.2,0.1969999999999999,0.34,0.2537,9,0.16923076923076924
2011-02-09,18,2,0.18,0.1667,0.47,0.2985,2,0.17333333333333334
2011-02-09,20,3,0.14,0.1515,0.86,0.1642,0,0.08512820512820513
2011-02-09,21,2,0.14,0.1515,0.86,0.1642,0,0.0841025641025641
2011-02-09,23,3,0.16,0.1515,0.8,0.1939999999999999,0,0.036923076923076927
2011-02-10,1,3,0.14,0.1515,0.8,0.1343,0,0.006153846153846154
2011-02-10,5,2,0.12,0.1212,0.5,0.2239,0,0.005128205128205128
2011-02-10,6,2,0.12,0.1212,0.54,0.2836,0,0.02564102564102564
2011-02-10,7,1,0.1,0.0758,0.5,0.4179,0,0.10051282051282051
2011-02-10,10,1,0.12,0.1061,0.42,0.2985,1,0.03487179487179487
2011-02-10,11,1,0.14,0.1212,0.39,0.3582,1,0.04512820512820513
2011-02-10,12,1,0.16,0.1364,0.34,0.3881,4,0.06974358974358974
2011-02-10,13,1,0.18,0.1667,0.29,0.2985,3,0.06256410256410257
2011-02-10,14,1,0.2,0.1818,0.27,0.2836,6,0.048205128205128206
2011-02-10,17,1,0.18,0.1818,0.26,0.1939999999999999,6,0.1682051282051282
2011-02-10,18,1,0.16,0.1818,0.28,0.1343,3,0.16307692307692306
2011-02-10,19,1,0.14,0.1667,0.28,0.1045,2,0.11384615384615385
2011-02-10,20,1,0.14,0.1818,0.31,0.0896,4,0.09846153846153846
2011-02-10,21,1,0.14,0.2121,0.39,0.0,2,0.07282051282051281
2011-02-10,23,1,0.12,0.1515,0.42,0.1045,1,0.033846153846153845
2011-02-11,0,1,0.1,0.1364,0.49,0.1045,2,0.013333333333333334
2011-02-11,1,1,0.1,0.1364,0.54,0.0896,1,0.006153846153846154
2011-02-11,5,1,0.08,0.1212,0.63,0.0896,0,0.003076923076923077
2011-02-11,8,1,0.1,0.1212,0.74,0.1642,4,0.2205128205128205
2011-02-11,10,1,0.14,0.1364,0.69,0.1939999999999999,5,0.0441025641025641
2011-02-11,12,1,0.22,0.2273,0.47,0.1343,7,0.07179487179487179
2011-02-11,14,1,0.3,0.2879,0.26,0.2537,17,0.08512820512820513
2011-02-11,15,1,0.32,0.3182,0.21,0.1642,12,0.07487179487179488
2011-02-11,17,1,0.3,0.3333,0.24,0.0,18,0.2153846153846154
2011-02-11,18,1,0.28,0.3182,0.28,0.0,9,0.17743589743589744
2011-02-11,19,1,0.26,0.303,0.33,0.0,7,0.10256410256410256
2011-02-11,20,1,0.22,0.2273,0.55,0.1343,2,0.06358974358974359
2011-02-11,21,1,0.2,0.2121,0.59,0.1343,1,0.04717948717948718
2011-02-11,22,1,0.2,0.2273,0.64,0.0896,2,0.043076923076923075
2011-02-12,1,1,0.14,0.2121,0.86,0.0,2,0.02358974358974359
2011-02-12,2,1,0.14,0.2121,0.8,0.0,2,0.014358974358974359
2011-02-12,3,1,0.12,0.1969999999999999,0.8,0.0,3,0.009230769230769232
2011-02-12,6,1,0.12,0.1364,0.93,0.1939999999999999,1,0.0010256410256410256
2011-02-12,7,1,0.12,0.1515,0.8,0.1045,2,0.010256410256410256
2011-02-12,9,1,0.16,0.1818,0.64,0.1343,5,0.043076923076923075
2011-02-12,10,1,0.22,0.2121,0.41,0.2537,13,0.08512820512820513
2011-02-12,11,1,0.3,0.2727,0.28,0.3284,30,0.1158974358974359
2011-02-12,12,1,0.3,0.2727,0.39,0.4627,27,0.12205128205128205
2011-02-12,14,1,0.34,0.3182,0.31,0.2836,30,0.12205128205128205
2011-02-12,16,1,0.34,0.303,0.29,0.4179,42,0.1476923076923077
2011-02-12,18,1,0.28,0.2576,0.38,0.3284,4,0.06461538461538462
2011-02-12,19,1,0.28,0.2727,0.38,0.1642,2,0.041025641025641026
2011-02-12,21,1,0.26,0.303,0.41,0.0,9,0.05128205128205128
2011-02-12,23,1,0.22,0.2273,0.51,0.1343,1,0.031794871794871796
2011-02-13,0,1,0.2,0.2273,0.64,0.1045,5,0.038974358974358976
2011-02-13,3,2,0.2,0.2273,0.69,0.1045,4,0.011282051282051283
2011-02-13,4,2,0.2,0.2121,0.69,0.1642,0,0.0010256410256410256
2011-02-13,6,2,0.2,0.2121,0.69,0.1343,2,0.0041025641025641026
2011-02-13,7,2,0.22,0.2727,0.55,0.0,0,0.0020512820512820513
2011-02-13,8,2,0.22,0.2273,0.64,0.1939999999999999,1,0.011282051282051283
2011-02-13,13,1,0.38,0.3939,0.29,0.3582,62,0.15692307692307692
2011-02-13,15,2,0.4,0.4091,0.3,0.2985,40,0.16512820512820514
2011-02-13,16,2,0.42,0.4242,0.28,0.3284,28,0.13641025641025642
2011-02-13,17,1,0.42,0.4242,0.28,0.3284,30,0.12717948717948718
2011-02-13,18,1,0.4,0.4091,0.32,0.2985,17,0.09641025641025641
2011-02-13,19,1,0.4,0.4091,0.35,0.2836,11,0.06153846153846154
2011-02-13,20,1,0.4,0.4091,0.35,0.3284,15,0.04717948717948718
2011-02-13,21,1,0.4,0.4091,0.35,0.3582,6,0.05128205128205128
2011-02-13,22,1,0.4,0.4091,0.35,0.2985,5,0.035897435897435895
2011-02-13,23,1,0.4,0.4091,0.35,0.3582,3,0.029743589743589743
2011-02-14,0,1,0.38,0.3939,0.37,0.3582,3,0.010256410256410256
2011-02-14,3,1,0.34,0.3182,0.46,0.2239,1,0.0010256410256410256
2011-02-14,4,1,0.32,0.303,0.53,0.2836,0,0.0010256410256410256
2011-02-14,5,1,0.32,0.303,0.53,0.2836,0,0.0020512820512820513
2011-02-14,7,1,0.34,0.303,0.46,0.2985,2,0.09948717948717949
2011-02-14,8,1,0.38,0.3939,0.4,0.4627,7,0.26153846153846155
2011-02-14,9,1,0.4,0.4091,0.37,0.3881,8,0.13230769230769232
2011-02-14,11,1,0.52,0.5,0.23,0.2537,10,0.05333333333333334
2011-02-14,15,1,0.56,0.5303,0.21,0.6567,19,0.09128205128205129
2011-02-14,16,1,0.52,0.5,0.27,0.4627,16,0.12
2011-02-14,17,1,0.46,0.4545,0.33,0.6119,25,0.24820512820512822
2011-02-14,20,1,0.36,0.3182,0.46,0.4627,5,0.07076923076923076
2011-02-14,21,1,0.36,0.3182,0.5,0.5224,8,0.043076923076923075
2011-02-14,22,1,0.34,0.2879,0.46,0.6567,1,0.04512820512820513
2011-02-14,23,1,0.32,0.2879,0.49,0.4925,1,0.019487179487179488
2011-02-15,0,1,0.3,0.2727,0.49,0.4179,7,0.018461538461538463
2011-02-15,1,1,0.3,0.2424,0.42,0.7761,0,0.0041025641025641026
2011-02-15,4,1,0.22,0.1818,0.37,0.5224,0,0.0
2011-02-15,6,1,0.2,0.1818,0.32,0.3284,0,0.029743589743589743
2011-02-15,10,1,0.24,0.2121,0.27,0.2836,5,0.052307692307692305
2011-02-15,14,1,0.34,0.3182,0.19,0.2239,10,0.08
2011-02-15,15,1,0.34,0.3333,0.19,0.1642,11,0.08615384615384615
2011-02-15,16,1,0.34,0.3182,0.19,0.2537,21,0.09948717948717949
2011-02-15,17,1,0.32,0.303,0.22,0.2239,15,0.21025641025641026
2011-02-15,18,1,0.3,0.303,0.22,0.1343,14,0.2164102564102564
2011-02-15,21,1,0.24,0.2879,0.52,0.0,5,0.06666666666666667
2011-02-15,22,1,0.24,0.2879,0.44,0.0,0,0.041025641025641026
2011-02-15,23,2,0.22,0.2576,0.44,0.0896,0,0.019487179487179488
2011-02-16,1,1,0.2,0.2273,0.44,0.0896,0,0.008205128205128205
2011-02-16,6,1,0.2,0.1969999999999999,0.55,0.2239,1,0.03282051282051282
2011-02-16,7,2,0.2,0.1969999999999999,0.55,0.2239,5,0.10974358974358975
2011-02-16,8,2,0.22,0.2273,0.55,0.1642,6,0.23487179487179488
2011-02-16,10,1,0.26,0.2273,0.41,0.3881,14,0.06974358974358974
2011-02-16,12,1,0.38,0.3939,0.32,0.3284,14,0.08717948717948718
2011-02-16,13,1,0.42,0.4242,0.3,0.3582,13,0.09435897435897436
2011-02-16,16,1,0.46,0.4545,0.31,0.3881,26,0.12410256410256411
2011-02-16,20,1,0.38,0.3939,0.43,0.1939999999999999,10,0.12
2011-02-16,21,1,0.36,0.3485,0.46,0.1939999999999999,5,0.09333333333333334
2011-02-16,22,1,0.34,0.3333,0.53,0.1939999999999999,12,0.07384615384615385
2011-02-17,0,1,0.34,0.3333,0.53,0.1939999999999999,1,0.01641025641025641
2011-02-17,4,1,0.32,0.3182,0.57,0.1939999999999999,3,0.003076923076923077
2011-02-17,5,1,0.32,0.3333,0.66,0.0896,1,0.011282051282051283
2011-02-17,7,1,0.32,0.3333,0.57,0.1045,7,0.1282051282051282
2011-02-17,8,1,0.32,0.3333,0.57,0.0896,18,0.29128205128205126
2011-02-17,10,1,0.38,0.3939,0.54,0.1939999999999999,18,0.08923076923076922
2011-02-17,11,2,0.44,0.4394,0.44,0.2537,19,0.09128205128205129
2011-02-17,12,1,0.48,0.4697,0.41,0.2239,15,0.10256410256410256
2011-02-17,13,1,0.54,0.5152,0.34,0.2239,15,0.12512820512820513
2011-02-17,14,1,0.6,0.6212,0.31,0.2239,26,0.08205128205128205
2011-02-17,17,2,0.58,0.5455,0.32,0.2985,18,0.28
2011-02-17,18,2,0.54,0.5152,0.42,0.2836,11,0.22666666666666666
2011-02-17,19,1,0.48,0.4697,0.55,0.3284,14,0.17846153846153845
2011-02-18,2,1,0.44,0.4394,0.72,0.2836,2,0.006153846153846154
2011-02-18,3,1,0.46,0.4545,0.67,0.2537,2,0.0071794871794871795
2011-02-18,7,2,0.42,0.4242,0.77,0.2239,8,0.11794871794871795
2011-02-18,8,2,0.42,0.4242,0.77,0.1939999999999999,26,0.27794871794871795
2011-02-18,9,2,0.42,0.4242,0.77,0.1939999999999999,15,0.1723076923076923
2011-02-18,10,2,0.44,0.4394,0.72,0.2239,17,0.09641025641025641
2011-02-18,12,1,0.5,0.4848,0.59,0.1939999999999999,59,0.18871794871794872
2011-02-18,13,1,0.6,0.6212,0.43,0.1939999999999999,45,0.1794871794871795
2011-02-18,14,1,0.66,0.6212,0.36,0.2985,73,0.19487179487179487
2011-02-18,15,1,0.66,0.6212,0.36,0.3284,55,0.1753846153846154
2011-02-18,16,1,0.66,0.6212,0.36,0.2836,68,0.23692307692307693
2011-02-18,17,1,0.66,0.6212,0.34,0.3582,52,0.3343589743589744
2011-02-18,18,1,0.64,0.6212,0.33,0.3284,29,0.2287179487179487
